pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2024-09-26,80.0,2.74,6.31,"Corbin, Patrick",666023,571578,field_out,hit_into_play,,,,,6,Freddy Fermin flies out to right fielder Dylan Crews.,R,R,L,WSH,KC,X,9,fly_ball,1,1,2024,-0.14,-0.04,0.69,2.07,,,,0,6,Top,161.48,71.41,,,,,-4.285993846710618,-116.54764487859164,-2.6075826791723804,-0.4742076827393958,20.950916134090026,-32.23072417729954,3.15,1.51,328,92.6,33,80.7,2263,6.6,744796,660688,608336,671277,677588,683083,695578,696285,686611,53.92,0.089,0.147,0.0,1,0,0,3,45,3,Slider,4,4,4,4,4,4,4,4,Standard,Standard,287,0.033,-0.243,72.6,7.9,0.264,0.243,92.6,0,0,0.4999999999999983,0.5000000000000018,34,29,35,29,3,2,7,2,,2,3.58,-0.14,0.14,36.4,4.9483204425108624,-4.475816268517682,32.20010559765573,40.57023140361385,31.520104024558396
SL,2024-09-26,78.6,2.62,6.39,"Corbin, Patrick",666023,571578,,ball,,,,,14,Ball,R,R,L,WSH,KC,B,,,0,1,2024,-0.2,0.2,0.39,1.36,,,,0,6,Top,,,,,,,-4.456767203223236,-114.37447363914865,-4.481991971621552,-1.020631805545828,19.55440431025473,-29.828106410211557,3.43,1.63,,,,78.9,2262,6.3,744796,660688,608336,671277,677588,683083,695578,696285,686611,54.16,,,,,,,,45,2,Slider,4,4,4,4,4,4,4,4,Standard,Standard,277,0.0,0.025,,,,-0.025,,0,0,0.4999999999999983,0.5000000000000018,34,29,35,29,3,2,7,2,,2,3.47,-0.2,0.2,39.1,,,,,
SL,2024-09-26,76.5,2.57,6.39,"Corbin, Patrick",666023,571578,,swinging_strike,,,,,13,Swinging Strike,R,R,L,WSH,KC,S,,,0,0,2024,-0.14,0.15,-0.01,1.22,,,,0,6,Top,,,,,,,-5.232891781322546,-111.43960564127076,-4.248490656077775,-0.3180486131603752,18.06901219226058,-30.395639572691813,3.15,1.51,,,,77.2,2149,6.5,744796,660688,608336,671277,677588,683083,695578,696285,686611,53.96,,,,,,,,45,1,Slider,4,4,4,4,4,4,4,4,Standard,Standard,299,0.0,-0.037,69.5,9.0,,0.037,,0,0,0.4999999999999983,0.5000000000000018,34,29,35,29,3,2,7,2,,2,3.7,-0.14,0.14,39.0,29.747308144507144,-40.72463140969556,39.470734241649104,33.68618333658698,55.10829875832834
SL,2024-09-26,81.5,2.7,6.26,"Corbin, Patrick",493329,571578,field_out,hit_into_play,,,,,6,Yuli Gurriel flies out to center fielder Jacob Young.,R,R,L,WSH,KC,X,8,fly_ball,0,1,2024,-0.14,0.07,0.82,2.37,,,,2,5,Top,121.82,48.66,,,,,-3.980507193937698,-118.75727485047632,-2.3392054579522146,-0.5664293704551716,21.93050069791414,-31.29293126024146,3.45,1.6,367,98.3,32,82.0,2223,6.5,744796,660688,608336,671277,677588,683083,695578,696285,686611,54.04,0.323,0.623,0.0,1,0,0,5,41,2,Slider,4,4,4,4,4,4,4,4,Standard,Standard,287,0.013,-0.215,73.4,8.3,1.173,0.215,98.3,0,0,0.5520698604857484,0.4479301395142516,34,40,35,40,3,2,7,1,,1,3.34,-0.14,0.14,36.4,6.411482559107507,-1.177648339218439,22.77534149824127,44.11742006556836,26.512751511506487
SL,2024-09-26,76.5,2.49,6.44,"Corbin, Patrick",493329,571578,,called_strike,,,,,9,Called Strike,R,R,L,WSH,KC,S,,,0,0,2024,-0.17,0.11,0.81,2.23,,,,2,5,Top,,,,,,,-3.239939392993091,-111.41325358295128,-2.1033940583225843,-0.8441814165947155,18.96721061306324,-31.10969760333292,3.59,1.66,,,,77.1,2049,6.5,744796,660688,608336,671277,677588,683083,695578,696285,686611,53.97,,,,,,,,41,1,Slider,4,4,4,4,4,4,4,4,Standard,Standard,285,-0.001,-0.041,,,,0.041,,0,0,0.5520698604857484,0.4479301395142516,34,40,35,40,3,2,7,1,,1,3.76,-0.17,0.17,41.4,,,,,
SL,2024-09-26,81.4,2.75,6.29,"Corbin, Patrick",521692,571578,field_out,hit_into_play,,,,,9,Salvador Perez flies out to right fielder Dylan Crews.,R,R,L,WSH,KC,X,9,fly_ball,0,1,2024,-0.15,-0.13,0.8,1.94,,,,1,5,Top,204.06,97.78,,,,,-4.111987297819053,-118.56441302677447,-2.939485561464307,-0.6046462116607538,22.940928051267274,-33.01950975108989,3.64,1.7,315,94.4,46,81.7,2290,6.5,744796,660688,608336,671277,677588,683083,695578,696285,686611,54.01,0.009,0.012,0.0,1,0,0,3,40,2,Slider,4,4,4,4,4,4,4,4,Standard,Standard,265,0.021,-0.219,73.4,8.1,0.018,0.219,94.4,0,0,0.5298806137075903,0.4701193862924097,34,34,35,34,3,2,7,1,,1,3.56,-0.15,0.15,37.4,12.472610945899133,0.8206466620644924,39.714198144022255,44.19964756449976,29.17813691353644
SL,2024-09-26,78.3,2.66,6.32,"Corbin, Patrick",521692,571578,,called_strike,,,,,8,Called Strike,R,R,L,WSH,KC,S,,,0,0,2024,-0.29,-0.08,-0.07,1.89,,,,1,5,Top,,,,,,,-5.379250496813948,-113.97145731576266,-2.627027535735322,-1.687772649187995,19.005375048119557,-32.646102265937074,3.61,1.6,,,,78.9,2177,6.5,744796,660688,608336,671277,677588,683083,695578,696285,686611,54.01,,,,,,,,40,1,Slider,4,4,4,4,4,4,4,4,Standard,Standard,298,0.0,-0.037,,,,0.037,,0,0,0.5298806137075903,0.4701193862924097,34,34,35,34,3,2,7,1,,1,3.77,-0.29,0.29,38.4,,,,,
SL,2024-09-26,81.0,2.75,6.33,"Corbin, Patrick",677951,571578,field_out,hit_into_play,,,,,8,Bobby Witt Jr. flies out to center fielder Jacob Young.,R,R,L,WSH,KC,X,8,fly_ball,0,1,2024,-0.35,0.09,0.21,2.06,,,,0,5,Top,97.49,84.04,,,,,-5.012196237584953,-117.82034048506983,-3.05477264663442,-2.267389677875281,22.555736211932796,-30.993211082395177,3.5,1.64,294,81.7,33,81.2,2326,6.4,744796,660688,608336,671277,677588,683083,695578,696285,686611,54.06,0.029,0.032,0.0,1,0,0,3,39,2,Slider,4,4,4,4,4,4,4,4,Standard,Standard,266,0.03,-0.217,75.9,7.9,0.046,0.217,88.0,0,0,0.4999999999999803,0.5000000000000198,34,24,35,24,3,2,7,1,,1,3.39,-0.35,0.35,36.5,17.377128016232625,-18.881967914657253,34.22465462947193,34.19979960965573,43.05043098861566
SL,2024-09-26,78.8,2.54,6.37,"Corbin, Patrick",677951,571578,,foul,,,,,8,Foul,R,R,L,WSH,KC,S,,,0,0,2024,-0.14,0.12,0.21,1.92,,,,0,5,Top,,,,,,,-4.800927232840527,-114.7524422776846,-3.154700596489609,-0.494713658942127,18.86215722024521,-30.7804229489604,3.5,1.64,126,63.6,70,79.3,2229,6.3,744796,660688,608336,671277,677588,683083,695578,696285,686611,54.16,,,,,,,,39,1,Slider,4,4,4,4,4,4,4,4,Standard,Standard,294,0.0,-0.037,77.4,8.0,,0.037,88.0,0,0,0.4999999999999803,0.5000000000000198,34,24,35,24,3,2,7,1,,1,3.51,-0.14,0.14,36.3,20.18933906837057,-19.198822963788995,38.6148332309248,33.672138138105595,43.88524205651744
SL,2024-09-26,76.9,2.56,6.38,"Corbin, Patrick",502054,571578,field_out,hit_into_play,,,,,6,Tommy Pham pops out to first baseman Joey Gallo in foul territory.,R,R,L,WSH,KC,X,3,popup,1,0,2024,-0.15,-0.16,0.59,2.55,,,,2,4,Top,166.49,174.8,,,,,-3.916199439821223,-112.1090782473552,-0.9374209856807324,-0.6535801682741299,18.2879674716379,-33.54452288773219,3.53,1.67,112,79.5,72,77.6,2194,6.5,744796,660688,608336,671277,677588,683083,695578,696285,686611,54.01,0.003,0.003,0.0,1,0,0,3,34,2,Slider,4,4,4,4,4,4,4,4,Standard,Standard,295,0.012,-0.295,73.2,7.6,0.004,0.295,88.0,0,0,0.547166860694605,0.452833139305395,34,36,35,36,3,2,7,1,,1,3.97,-0.15,0.15,40.3,7.62600548799344,-9.713126987621838,26.248299358881027,40.76327695948359,37.12376384846384
SL,2024-09-26,80.7,2.69,6.25,"Corbin, Patrick",502054,571578,,ball,,,,,14,Ball,R,R,L,WSH,KC,B,,,0,0,2024,-0.09,0.12,0.8,1.39,,,,2,4,Top,,,,,,,-4.031428898503662,-117.52943445775674,-4.420553123842984,-0.1320792214847972,21.47098903928508,-30.44302453297565,3.6,1.57,,,,81.0,2324,6.4,744796,660688,608336,671277,677588,683083,695578,696285,686611,54.12,,,,,,,,34,1,Slider,4,4,4,4,4,4,4,4,Standard,Standard,289,-0.001,0.04,,,,-0.04,,0,0,0.547166860694605,0.452833139305395,34,36,35,36,3,2,7,1,,1,3.36,-0.09,0.09,35.0,,,,,
FC,2024-09-26,88.7,2.79,6.17,"Corbin, Patrick",641658,571578,strikeout,called_strike,,,,,6,Garrett Hampson called out on strikes.,R,R,L,WSH,KC,S,2,,1,2,2024,-0.05,0.53,0.71,2.88,,,,1,4,Top,,,,,,,-5.001230517365633,-129.15958829389265,-3.142076107527224,0.3764608383124989,25.366440270906654,-25.77224720758753,3.5,1.56,,,,89.5,2292,6.6,744796,660688,608336,671277,677588,683083,695578,696285,686611,53.88,,0.0,0.0,1,0,0,,33,5,Cutter,4,4,4,4,4,4,4,4,Standard,Standard,161,0.019,-0.182,,,,0.182,,0,0,0.5271541224287778,0.4728458775712222,34,29,35,30,2,1,7,2,,1,2.35,-0.05,0.05,32.7,,,,,
SI,2024-09-26,91.6,2.42,6.31,"Corbin, Patrick",641658,571578,,foul,,,,,14,Foul,R,R,L,WSH,KC,S,,,1,2,2024,1.04,0.87,1.17,2.26,,,,1,4,Top,,,,,,,-5.430654903061789,-133.2033251653161,-6.280648977770911,13.593908257031014,26.92203985377358,-20.701718255895848,3.48,1.66,,76.0,7,,2099,6.6,744796,660688,608336,671277,677588,683083,695578,696285,686611,53.87,,,,,,,,33,4,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,142,0.0,0.0,59.5,6.5,,0.0,88.0,0,0,0.5271541224287778,0.4728458775712222,34,29,35,30,2,1,7,2,,1,1.84,1.04,-1.04,37.0,-4.78477290663874,22.874245680759376,29.051580252405756,51.62193139780019,12.82228621914109
