pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FC,2024-09-26,88.1,-2.08,6.21,"Gibson, Kyle",678662,502043,strikeout,swinging_strike,,,,,12,Ezequiel Tovar strikes out swinging.,R,R,R,COL,STL,S,2,,3,2,2024,0.49,0.36,0.9,3.16,,,,2,4,Bot,,,,,,,6.326692367699315,-128.40372280746595,-2.201343076987865,4.409151944365229,21.456062626032377,-27.8766850838548,3.19,1.49,,,,89.9,2457,6.9,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.62,,0.0,0.0,1,0,0,,40,7,Cutter,5,5,5,5,5,5,5,5,Standard,Standard,154,-0.013,-0.325,72.4,7.1,,0.325,,0,0,0.5132340248968239,0.5132340248968239,36,22,37,23,3,2,6,1,,1,2.52,-0.49,-0.49,44.2,6.79810728904421,18.81092781893589,26.981797688626017,42.71922772945528,13.359313130246008
ST,2024-09-26,81.2,-2.25,6.11,"Gibson, Kyle",678662,502043,,foul,,,,,6,Foul,R,R,R,COL,STL,S,,,3,2,2024,0.93,0.02,0.51,2.57,,,,2,4,Bot,,,,,,,4.445349467242516,-118.22447397079983,-1.339338633187512,7.86467461188048,22.33641195602644,-31.991501282144046,3.19,1.49,121,82.5,83,82.1,2466,6.8,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.68,,,,,,,,40,6,Sweeper,5,5,5,5,5,5,5,5,Standard,Standard,65,0.0,0.0,74.6,8.3,,0.0,88.0,0,0,0.5132340248968239,0.5132340248968239,36,22,37,23,3,2,6,1,,1,3.44,-0.93,-0.93,41.4,28.20912353829783,-23.02533566392284,36.178844231962586,36.72218404690791,41.07578865281711
ST,2024-09-26,81.8,-2.16,6.07,"Gibson, Kyle",678662,502043,,ball,,,,,14,Ball,R,R,R,COL,STL,B,,,2,2,2024,1.09,0.03,2.24,0.4,,,,2,4,Bot,,,,,,,7.9154191932070574,-118.81473731650884,-6.348128341421338,8.896384281404018,21.61350927490743,-30.8880694575826,3.08,1.37,,,,82.8,2425,6.9,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.57,,,,,,,,40,5,Sweeper,5,5,5,5,5,5,5,5,Standard,Standard,57,0.0,0.106,,,,-0.106,,0,0,0.5132340248968239,0.5132340248968239,36,22,37,23,3,2,6,1,,1,3.37,-1.09,-1.09,42.1,,,,,
FC,2024-09-26,87.8,-2.18,6.15,"Gibson, Kyle",678662,502043,,foul,,,,,14,Foul,R,R,R,COL,STL,S,,,2,1,2024,0.27,0.37,0.91,1.09,,,,2,4,Bot,,,,,,,6.994342407885697,-127.69588986215196,-7.047625514458089,1.7300681074411497,22.452541181473467,-26.949127159784684,3.19,1.49,18,70.3,-2,89.3,2517,6.9,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.61,,,,,,,,40,4,Cutter,5,5,5,5,5,5,5,5,Strategic,Standard,189,0.0,-0.084,75.5,8.4,,0.084,88.0,0,0,0.5132340248968239,0.5132340248968239,36,22,37,23,3,2,6,1,,1,2.55,-0.27,-0.27,43.7,21.415650044085893,9.467960234598394,40.68837672664998,43.039921726300605,26.90396388686399
FF,2024-09-26,91.3,-1.89,6.31,"Gibson, Kyle",678662,502043,,ball,,,,,12,Ball,R,R,R,COL,STL,B,,,1,1,2024,-0.24,1.01,1.47,2.76,,,,2,4,Bot,,,,,,,9.086718090297753,-132.64568583869766,-5.32375799817148,-4.648277452758966,25.65436047138832,-19.253309970782148,3.14,1.43,,,,92.7,2323,7.0,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.54,,,,,,,,40,3,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,210,0.0,0.058,,,,-0.058,,0,0,0.5132340248968239,0.5132340248968239,36,22,37,23,3,2,6,1,,1,1.71,0.24,0.24,47.7,,,,,
FF,2024-09-26,90.4,-2.0,6.37,"Gibson, Kyle",678662,502043,,ball,,,,,11,Ball,R,R,R,COL,STL,B,,,0,1,2024,-0.29,1.18,-0.1,4.62,,,,2,4,Bot,,,,,,,5.41905289415176,-131.57490511272044,-0.98172563856339,-4.429264950821716,26.25923812206676,-18.38315906102632,3.09,1.45,,,,91.7,2326,6.9,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.56,,,,,,,,40,2,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,209,0.0,0.029,,,,-0.029,,0,0,0.5132340248968239,0.5132340248968239,36,22,37,23,3,2,6,1,,1,1.59,0.29,0.29,48.4,,,,,
ST,2024-09-26,81.4,-2.26,6.13,"Gibson, Kyle",678662,502043,,swinging_strike,,,,,14,Swinging Strike,R,R,R,COL,STL,S,,,0,0,2024,0.65,0.14,1.03,1.14,,,,2,4,Bot,,,,,,,6.186411557930004,-118.43252406726782,-4.923186011283721,4.980041673320539,22.489168538830423,-30.116091062539407,3.19,1.49,,,,82.3,2376,6.9,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.62,,,,,,,,40,1,Sweeper,5,5,5,5,5,5,5,5,Standard,Standard,67,0.0,-0.041,67.1,8.8,,0.041,,0,0,0.5132340248968239,0.5132340248968239,36,22,37,23,3,2,6,1,,1,3.3,-0.65,-0.65,43.4,34.68441374941548,-23.393217813535077,43.97317314071,43.35367095233663,44.44081354588713
FF,2024-09-26,91.7,-2.04,6.35,"Gibson, Kyle",453568,502043,sac_fly,hit_into_play,,,,,4,Charlie Blackmon out on a sacrifice fly to left fielder Lars Nootbaar. Jake Cave scores.,R,L,R,COL,STL,X,7,fly_ball,0,0,2024,-0.37,0.97,-0.45,2.63,595909,,,1,4,Bot,74.2,68.09,,,,,4.870506235837981,-133.4532850964556,-5.731697026819367,-5.489618770364219,27.476575709472733,-19.583229320749176,3.52,1.66,348,91.5,28,92.9,2140,6.9,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.58,0.114,0.155,0.0,1,0,0,3,39,1,4-Seam Fastball,4,5,4,5,5,5,5,5,Strategic,Standard,219,0.021,-0.112,68.3,7.0,0.262,0.112,91.5,-1,-1,0.4916026595511544,0.4916026595511544,36,37,37,38,3,2,6,1,,1,1.73,0.37,-0.37,47.4,11.299520604143122,4.060673329110039,31.81630719421616,45.00381692570732,21.206988845310303
ST,2024-09-26,80.7,-2.42,6.14,"Gibson, Kyle",668845,502043,field_out,hit_into_play,,,,,14,"Aaron Schunk grounds out, second baseman Thomas Saggese to first baseman Paul Goldschmidt. Jake Cave to 3rd.",R,R,R,COL,STL,X,4,ground_ball,0,1,2024,0.9,0.01,1.15,1.01,,595909,,0,4,Bot,130.94,155.47,,,,,6.326958672926262,-117.4379524729922,-4.872909968760876,7.223063730076781,21.044104206562466,-31.36236173513277,3.38,1.6,52,59.3,6,82.0,2381,7.0,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.46,0.12,0.129,0.0,1,0,0,1,38,2,Sweeper,4,5,4,5,5,4,4,5,Strategic,Standard,66,-0.022,-0.159,52.1,7.3,0.122,0.159,88.0,-1,-1,0.5090193846096902,0.5090193846096902,36,26,37,27,2,1,6,1,,1,3.47,-0.9,-0.9,42.5,9.597027321409378,0.255795171398891,35.00849509129497,50.05283150136395,31.9451649830686
FC,2024-09-26,87.5,-2.48,6.21,"Gibson, Kyle",668845,502043,,foul_bunt,,,,,8,Foul Bunt,R,R,R,COL,STL,S,,,0,0,2024,0.31,0.47,0.25,1.61,,595909,,0,4,Bot,,,,,,,6.004861425702745,-127.35694194616237,-6.075871734656898,2.392264458436156,21.74834389143213,-26.121147572651896,3.38,1.6,,,,89.1,2364,6.9,746495,686780,502671,695336,665877,691026,663457,687363,691023,53.58,,,,,,,,38,1,Cutter,4,5,4,5,5,4,4,5,Standard,Standard,191,-0.006,-0.035,10.1,1.8,,0.035,,-1,-1,0.5090193846096902,0.5090193846096902,36,26,37,27,2,1,6,1,,1,2.47,-0.31,-0.31,42.5,-72.07289610045314,-115.35953023343218,69.0163183651611,43.429644378663184,22.923812303963963
