pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2024-09-17,92.1,-2.61,5.54,"Lynn, Lance",642133,458681,field_out,hit_into_play,,,,,2,Rowdy Tellez lines out sharply to center fielder Michael Siani.,R,L,R,STL,PIT,X,8,line_drive,0,1,2024,-0.25,1.15,-0.21,3.3,,,663698,2,6,Top,125.88,38.47,,,,,6.692128308261456,-133.9963811818782,-2.367175425075145,-4.470471712581768,28.05274041760209,-17.97180265617468,3.53,1.68,396,106.6,21,92.6,2522,6.5,745122,686780,502671,695336,571448,691026,680977,672279,691023,53.97,0.823,1.327,0.0,1,0,0,6,43,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,217,0.043,-0.224,,,2.383,0.224,106.6,1,-1,0.7027225285097385,0.2972774714902615,37,29,37,29,3,2,6,1,,2,1.53,0.25,-0.25,35.6,,,,,
FF,2024-09-17,91.4,-2.66,5.59,"Lynn, Lance",642133,458681,,swinging_strike,,,,,1,Swinging Strike,R,L,R,STL,PIT,S,,,0,0,2024,-0.34,0.72,-0.3,3.52,,,663698,2,6,Top,,,,,,,6.715962218147345,-132.94952888285027,-0.8735018652423459,-5.518673692141086,29.91789465565226,-23.674579303679543,3.53,1.68,,,,91.7,2481,6.6,745122,686780,502671,695336,571448,691026,680977,672279,691023,53.91,,,,,,,,43,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,213,0.005,-0.047,79.2,7.3,,0.047,,1,-1,0.7027225285097385,0.2972774714902615,37,29,37,29,3,2,6,1,,2,2.02,0.34,-0.34,38.5,-0.1057580029473227,9.773378409340117,19.7774239205164,36.59923509608219,25.35700838828863
CU,2024-09-17,82.0,-2.64,5.45,"Lynn, Lance",457705,458681,field_out,hit_into_play,,,,,9,Andrew McCutchen flies out to center fielder Michael Siani.,R,R,R,STL,PIT,X,8,fly_ball,1,2,2024,0.61,-0.39,0.57,2.07,,,663698,1,6,Top,102.29,83.61,,,,,6.084940413413278,-119.282465843311,-0.3209607708029302,4.653936432668702,22.677985140126005,-36.058788913941015,3.45,1.66,294,85.0,38,82.2,2824,6.4,745122,686780,502671,695336,571448,691026,680977,672279,691023,54.08,0.014,0.019,0.0,1,0,0,3,42,4,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,53,0.053,-0.186,74.2,8.5,0.034,0.186,88.0,1,-1,0.6548655855773166,0.3451344144226834,37,37,37,38,3,2,6,2,,1,3.78,-0.61,-0.61,30.2,12.722569582052596,-12.815541130574344,28.6140421960426,43.97349739847389,34.504789752342475
CU,2024-09-17,82.4,-2.45,5.73,"Lynn, Lance",457705,458681,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,STL,PIT,B,,,0,2,2024,0.41,-0.57,0.85,0.88,,,663698,1,6,Top,,,,,,,6.682911345301869,-119.92434526813348,-3.4506930936374385,2.811250665013381,21.326255954594615,-37.252677266939806,3.45,1.72,,,,82.4,2776,6.1,745122,686780,502671,695336,571448,691026,680977,672279,691023,54.37,,,,,,,,42,3,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,55,0.007,0.022,,,,-0.022,,1,-1,0.6548655855773166,0.3451344144226834,37,37,37,38,3,2,6,2,,1,3.9,-0.41,-0.41,35.7,,,,,
FF,2024-09-17,91.7,-2.49,5.56,"Lynn, Lance",457705,458681,,called_strike,,,,,2,Called Strike,R,R,R,STL,PIT,S,,,0,1,2024,-0.3,0.99,0.24,2.88,,,663698,1,6,Top,,,,,,,7.592531713541293,-133.34303680021492,-3.081621082302801,-5.18674325504017,27.214338791543447,-19.814726869775185,3.46,1.6,,,,92.4,2509,6.6,745122,686780,502671,695336,571448,691026,680977,672279,691023,53.85,,,,,,,,42,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,216,0.007,-0.052,,,,0.052,,1,-1,0.6548655855773166,0.3451344144226834,37,37,37,38,3,2,6,2,,1,1.71,0.3,0.3,32.0,,,,,
FF,2024-09-17,92.5,-2.44,5.65,"Lynn, Lance",457705,458681,,foul,,,,,2,Foul,R,R,R,STL,PIT,S,,,0,0,2024,-0.66,1.14,-0.13,3.06,,,663698,1,6,Top,,,,,,,7.404597753232264,-134.59976914153194,-3.3259224554969493,-9.594938973513438,28.109758639273263,-17.807471523238068,3.45,1.66,176,76.9,62,93.4,2456,6.8,745122,686780,502671,695336,571448,691026,680977,672279,691023,53.74,,,,,,,,42,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,216,0.007,-0.04,72.3,7.1,,0.04,88.0,1,-1,0.6548655855773166,0.3451344144226834,37,37,37,38,3,2,6,2,,1,1.52,0.66,0.66,33.3,17.090318554944716,10.303820119291895,28.559279325573723,35.5013668577264,21.896073604917294
SI,2024-09-17,90.7,-2.53,5.55,"Lynn, Lance",663698,458681,single,hit_into_play,,,,,2,Joey Bart singles on a line drive to right fielder Jordan Walker.,R,R,R,STL,PIT,X,9,line_drive,1,1,2024,-1.02,0.6,0.14,2.96,,,,1,6,Top,169.43,106.7,,,,,8.906340006487028,-131.8592221949674,-1.8512285267058344,-13.780778261992038,27.90066669080717,-24.944501813569037,3.41,1.53,185,77.0,16,91.1,2496,6.6,745122,686780,502671,695336,571448,691026,680977,672279,691023,53.93,0.871,0.8,0.9,1,1,0,4,41,3,Sinker,2,1,1,2,1,2,1,2,Standard,Standard,213,-0.034,0.434,71.3,6.2,0.947,-0.434,88.0,1,-1,0.696255471511466,0.3037445284885339,37,27,37,28,3,2,6,1,,1,2.17,1.02,1.02,33.2,-5.078583865616272,20.129842931188904,29.107461918037536,38.12435111009231,27.982055403842764
SI,2024-09-17,91.7,-2.4,5.55,"Lynn, Lance",663698,458681,,foul,,,,,8,Foul,R,R,R,STL,PIT,S,,,1,0,2024,-1.51,0.38,-0.15,1.49,,,,1,6,Top,,,,,,,9.011814509809737,-133.03270001418474,-5.16131732233399,-19.974670135767223,31.967337451349685,-26.61769967558755,3.41,1.53,3,76.4,-25,91.5,2405,6.6,745122,686780,502671,695336,571448,691026,680977,672279,691023,53.86,,,,,,,,41,2,Sinker,2,1,1,2,1,2,1,2,Standard,Standard,217,0.007,-0.051,79.4,8.0,,0.051,88.0,1,-1,0.696255471511466,0.3037445284885339,37,27,37,28,3,2,6,1,,1,2.37,1.51,1.51,33.6,17.073878441195703,-7.781556946309408,39.48280729783376,33.78593034612527,40.11789665904442
SI,2024-09-17,91.6,-2.39,5.53,"Lynn, Lance",663698,458681,,ball,,,,,14,Ball,R,R,R,STL,PIT,B,,,0,0,2024,-1.46,0.42,0.99,1.1,,,,1,6,Top,,,,,,,11.760262301132524,-132.7707911652349,-6.18862576374235,-19.89419992981984,30.342588378223542,-25.94513412583323,3.41,1.57,,,,91.8,2460,6.8,745122,686780,502671,695336,571448,691026,680977,672279,691023,53.75,,,,,,,,41,1,Sinker,2,1,1,2,1,2,1,2,Standard,Standard,220,0.007,0.039,,,,-0.039,,1,-1,0.696255471511466,0.3037445284885339,37,27,37,28,3,2,6,1,,1,2.33,1.46,1.46,34.1,,,,,
CH,2024-09-17,84.4,-2.68,5.26,"Lynn, Lance",668804,458681,strikeout,swinging_strike,,,,,13,Bryan Reynolds strikes out swinging.,R,L,R,STL,PIT,S,2,,3,2,2024,-0.99,0.52,-0.39,1.13,,,,0,6,Top,,,,,,,7.351349497252815,-122.6471020353216,-4.304765862084315,-11.439265751750282,23.60583093435456,-26.25316094128119,3.0,1.46,,,,84.9,1803,6.7,745122,686780,502671,695336,571448,691026,680977,672279,691023,53.85,,0.0,0.0,1,0,0,,40,8,Changeup,2,1,1,2,1,2,1,2,Infield shade,Standard,224,0.043,-0.333,71.3,8.4,,0.333,,1,-1,0.6596115937381601,0.3403884062618398,37,29,37,29,3,2,6,1,,1,2.68,0.99,-0.99,28.8,34.05211635619035,-31.17402566574989,43.92929830558235,40.95694172835266,47.65267979859223
