pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2024-09-23,96.7,-1.54,6.38,"Brown, Hunter",670042,686613,strikeout,called_strike,,,,,5,Luke Raley called out on strikes.,R,L,R,HOU,SEA,S,2,,2,2,2024,-0.55,1.44,-0.26,2.32,,677594,,2,6,Top,,,,,,,4.716359970482067,-140.51585983961886,-8.601800725343077,-8.440992413794758,34.362084287482254,-11.269131738414114,3.37,1.54,,,,97.3,2261,6.9,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.61,,0.0,0.0,1,0,0,,40,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,208,0.03,-0.25,,,,0.25,,-1,1,0.3566796665401845,0.6433203334598154,25,29,26,30,3,2,6,1,9,1,1.02,0.55,-0.55,58.7,,,,,
FC,2024-09-23,95.1,-1.84,6.44,"Brown, Hunter",670042,686613,,foul,,,,,2,Foul,R,L,R,HOU,SEA,S,,,2,2,2024,0.21,1.18,-0.08,3.29,,677594,,2,6,Top,,,,,,,4.157034751352829,-138.41936579871154,-5.257033743725377,1.7384597909327526,32.50655541649537,-15.989768484185262,3.37,1.53,212,78.1,22,95.3,2412,6.5,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.97,,,,,,,,40,5,Cutter,0,1,1,0,1,0,1,0,Infield shade,Standard,200,-0.009,0.0,72.3,6.0,,0.0,88.0,-1,1,0.3566796665401845,0.6433203334598154,25,29,26,30,3,2,6,1,9,1,1.35,-0.21,0.21,56.0,1.0996112701602263,20.500125507571287,28.593192042157145,36.92608206779529,19.672031220203397
KC,2024-09-23,84.1,-1.92,6.41,"Brown, Hunter",670042,686613,,swinging_strike,,,,,14,Swinging Strike,R,L,R,HOU,SEA,S,,,2,1,2024,0.4,-1.19,0.18,1.41,,677594,,2,6,Top,,,,,,,4.078180172075216,-122.3973843962632,-2.7863990308902338,3.091935260474836,27.52146603444718,-43.61113090863279,3.37,1.53,,,,84.1,2325,6.6,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.88,,,,,,,,40,4,Knuckle Curve,0,1,1,0,1,0,1,0,Infield shade,Standard,9,-0.009,-0.062,72.1,8.6,,0.062,,-1,1,0.3566796665401845,0.6433203334598154,25,29,26,30,3,2,6,1,9,1,4.45,-0.4,0.4,58.8,21.76133251938983,-35.70130344389586,31.52053909662293,36.1496231965483,48.13473128262604
FC,2024-09-23,94.9,-1.58,6.38,"Brown, Hunter",670042,686613,,ball,,,,,12,Ball,R,L,R,HOU,SEA,B,,,1,1,2024,0.23,1.02,1.74,2.57,,677594,,2,6,Top,,,,,,,8.203326712816995,-137.7673271265977,-6.557365772082371,0.9077667629179113,32.995384199602576,-17.89400612679135,3.41,1.5,,,,95.0,2418,6.7,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.83,,,,,,,,40,3,Cutter,0,1,1,0,1,0,1,0,Infield shade,Standard,199,-0.009,0.039,,,,-0.039,,-1,1,0.3566796665401845,0.6433203334598154,25,29,26,30,3,2,6,1,9,1,1.54,-0.23,0.23,57.1,,,,,
CH,2024-09-23,89.2,-2.1,5.88,"Brown, Hunter",670042,686613,,ball,,,,,13,Ball,R,L,R,HOU,SEA,B,,,0,1,2024,-1.27,0.84,-1.06,0.93,,677594,,2,6,Top,,,,,,,5.27059877034558,-129.65855904988757,-7.897679042383972,-15.47455685227632,28.381247059584016,-21.24188181443119,3.58,1.67,,,,89.5,1536,6.6,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.88,,,,,,,,40,2,Changeup,0,1,1,0,1,0,1,0,Standard,Standard,230,-0.009,0.012,,,,-0.012,,-1,1,0.3566796665401845,0.6433203334598154,25,29,26,30,3,2,6,1,9,1,2.05,1.27,-1.27,47.2,,,,,
KC,2024-09-23,82.8,-1.88,6.37,"Brown, Hunter",670042,686613,,called_strike,,,,,2,Called Strike,R,L,R,HOU,SEA,S,,,0,0,2024,0.29,-1.28,-0.27,3.1,,677594,,2,6,Top,,,,,,,3.126609702288294,-120.5087967712726,1.6063840937325349,2.139119513129269,25.78613980551065,-45.14580254798415,3.45,1.58,,,,82.9,2375,6.6,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.91,,,,,,,,40,1,Knuckle Curve,0,1,1,0,1,0,1,0,Standard,Standard,25,-0.009,-0.04,,,,0.04,,-1,1,0.3566796665401845,0.6433203334598154,25,29,26,30,3,2,6,1,9,1,4.63,-0.29,0.29,55.8,,,,,
SL,2024-09-23,91.3,-1.71,6.22,"Brown, Hunter",668227,686613,strikeout,swinging_strike,,,,,14,Randy Arozarena strikes out swinging.,R,R,R,HOU,SEA,S,2,,2,2,2024,0.04,0.53,0.98,1.24,,677594,,1,6,Top,,,,,,,6.719816029795402,-132.64582529164096,-7.799690301151723,-0.9906604418025616,29.160680915858336,-24.366313615452874,3.26,1.53,,,,91.7,2151,6.7,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.79,,0.0,0.0,1,0,0,,39,6,Slider,0,1,1,0,1,0,1,0,Infield shade,Standard,199,0.031,-0.217,77.0,7.9,,0.217,,-1,1,0.3173309028720279,0.6826690971279721,25,29,26,29,3,2,6,1,9,1,2.22,-0.04,-0.04,54.8,8.2067886198766,-2.91115390698232,27.79215822819852,44.48906781989288,28.56783151146689
FF,2024-09-23,98.1,-1.44,6.37,"Brown, Hunter",668227,686613,,foul,,,,,11,Foul,R,R,R,HOU,SEA,S,,,2,2,2024,-0.9,1.47,-0.96,3.33,,677594,,1,6,Top,,,,,,,3.4087111111069244,-142.67944614487482,-6.1555825160838,-13.02870997398413,35.16329143199983,-10.87198709426177,3.26,1.53,4,78.2,-42,98.3,2376,6.6,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.9,,,,,,,,39,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,206,-0.006,0.0,70.2,7.6,,0.0,88.0,-1,1,0.3173309028720279,0.6826690971279721,25,29,26,29,3,2,6,1,9,1,0.91,0.9,0.9,66.9,26.974668293189826,-37.25287118212402,22.303627117376184,23.15574275404348,42.66311031164574
SL,2024-09-23,91.8,-1.64,6.39,"Brown, Hunter",668227,686613,,swinging_strike,,,,,14,Swinging Strike,R,R,R,HOU,SEA,S,,,2,1,2024,0.22,0.71,0.75,0.98,,,677594,1,6,Top,,,,,,,5.615949532390389,-133.29501233125464,-9.403703260037108,1.390570103959756,28.91179986479981,-21.79672158749046,3.26,1.53,,,,92.2,2183,6.7,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.84,,,,,,,,39,4,Slider,0,1,1,0,1,0,1,0,Standard,Standard,190,-0.027,-0.057,77.2,8.6,,0.057,,-1,1,0.3382005964620395,0.6617994035379605,25,29,26,29,3,2,6,1,9,1,2.0,-0.22,-0.22,60.3,17.45412699588865,-21.003443487820256,28.3120605365664,42.70360907989507,47.93089835970965
CH,2024-09-23,87.4,-1.85,6.04,"Brown, Hunter",668227,686613,,ball,,,,,14,Ball,R,R,R,HOU,SEA,B,,,1,1,2024,-1.14,0.78,0.51,0.9,,,677594,1,6,Top,,,,,,,8.086279708955308,-126.86835402423198,-7.876858081097236,-13.913078201029336,25.616506691366624,-22.304690310916765,3.13,1.44,,,,88.0,1359,6.8,746334,673237,605170,514888,608324,665161,518792,676694,663656,53.7,,,,,,,,39,3,Changeup,0,1,1,0,1,0,1,0,Infield shade,Standard,233,-0.007,0.046,,,,-0.046,,-1,1,0.3382005964620395,0.6617994035379605,25,29,26,29,3,2,6,1,9,1,2.22,1.14,1.14,48.0,,,,,
