pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2024-09-24,94.0,-2.0,6.27,"Bibee, Tanner",668715,676440,,swinging_strike,,,,,6,Swinging Strike,R,R,R,CLE,CIN,S,,,0,1,2024,-0.27,1.02,0.49,2.42,,,,1,6,Top,,,,,,,7.050230357221156,-136.6499835030447,-6.553165931455084,-4.879286780181838,28.559226367396636,-18.137076055494216,3.31,1.57,,,,94.4,2119,6.5,746581,666310,647304,665926,608070,677587,682657,657041,686823,54.03,,,,,,,,45,2,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,207,0.008,-0.057,42.6,5.5,,0.057,,3,-3,0.8865437405493367,0.1134562594506632,25,26,25,27,3,2,6,2,11,1,1.55,0.27,0.27,58.3,-15.681266591325889,42.90791526881036,28.54759086061097,40.5967021285196,3.3807797020675165
FF,2024-09-24,92.3,-1.92,6.32,"Bibee, Tanner",668715,676440,,called_strike,,,,,2,Called Strike,R,R,R,CLE,CIN,S,,,0,0,2024,-0.2,1.06,0.03,3.2,,,,1,6,Top,,,,,,,5.393851781321158,-134.3493935219329,-4.492603343318677,-3.478638243348654,26.102674927498143,-18.486921762408176,3.36,1.61,,,,92.8,2188,6.3,746581,666310,647304,665926,608070,677587,682657,657041,686823,54.18,,,,,,,,45,1,4-Seam Fastball,4,1,1,4,1,4,1,4,Standard,Standard,203,0.008,-0.037,,,,0.037,,3,-3,0.8865437405493367,0.1134562594506632,25,26,25,27,3,2,6,2,11,1,1.59,0.2,0.2,56.7,,,,,
FC,2024-09-24,84.2,-2.13,6.2,"Bibee, Tanner",663886,676440,field_out,hit_into_play,,,,,5,"Tyler Stephenson grounds out, shortstop Brayan Rocchio to first baseman Josh Naylor.",R,R,R,CLE,CIN,X,6,ground_ball,1,1,2024,0.67,0.02,0.09,2.25,,,,0,6,Top,107.0,150.0,,,,,3.859587672269852,-122.67616118085488,-2.8908549573765594,6.062359055960617,22.279520537849848,-31.68878355419889,3.08,1.44,124,95.3,9,84.8,2643,6.4,746581,666310,647304,665926,608070,677587,682657,657041,686823,54.1,0.64,0.594,0.0,1,0,0,4,44,3,Cutter,4,1,1,4,1,4,1,4,Strategic,Strategic,85,0.032,-0.243,73.6,7.5,0.709,0.243,95.3,3,-3,0.8627053425974192,0.1372946574025808,25,27,25,28,3,2,6,2,11,1,3.17,-0.67,-0.67,51.1,15.666584515914955,-2.0824826321110868,37.04250747188528,40.30526360404055,32.282081712002686
FC,2024-09-24,84.0,-2.04,6.29,"Bibee, Tanner",663886,676440,,called_strike,,,,,6,Called Strike,R,R,R,CLE,CIN,S,,,1,0,2024,0.79,-0.04,0.51,2.38,,,,0,6,Top,,,,,,,4.333104194189902,-122.43464851515697,-2.650284662419823,7.23375484235473,22.307541445878517,-32.314313615205656,3.18,1.54,,,,84.6,2580,6.4,746581,666310,647304,665926,608070,677587,682657,657041,686823,54.08,,,,,,,,44,2,Cutter,4,1,1,4,1,4,1,4,Strategic,Strategic,93,0.009,-0.049,,,,0.049,,3,-3,0.8627053425974192,0.1372946574025808,25,27,25,28,3,2,6,2,11,1,3.24,-0.79,-0.79,53.3,,,,,
SI,2024-09-24,92.9,-1.99,6.29,"Bibee, Tanner",663886,676440,,ball,,,,,11,Ball,R,R,R,CLE,CIN,B,,,0,0,2024,-1.05,0.58,-1.26,3.01,,,,0,6,Top,,,,,,,4.189246504748867,-135.3132479022132,-3.937892150946415,-13.784704797401224,26.82285471797872,-24.462088804193677,3.22,1.6,,,,93.7,1956,6.5,746581,666310,647304,665926,608070,677587,682657,657041,686823,53.98,,,,,,,,44,1,Sinker,4,1,1,4,1,4,1,4,Strategic,Strategic,211,0.009,0.038,,,,-0.038,,3,-3,0.8627053425974192,0.1372946574025808,25,27,25,28,3,2,6,2,11,1,2.04,1.05,1.05,51.2,,,,,
FF,2024-09-24,94.9,-1.79,6.28,"Bibee, Tanner",682829,676440,field_out,hit_into_play,,,,,6,"Elly De La Cruz grounds out softly, catcher Bo Naylor to first baseman Josh Naylor.",R,L,R,CLE,CIN,X,2,ground_ball,1,1,2024,-0.32,1.14,0.36,2.81,,,663697,2,5,Top,122.75,200.16,,,,,6.394520001857686,-138.0178823945353,-6.014002656480835,-5.457977090202516,28.06712605542605,-16.48127250814272,3.64,1.76,1,58.0,-69,95.7,2296,6.6,746581,666310,647304,665926,608070,677587,682657,657041,686823,53.93,0.183,0.229,0.0,1,0,0,1,38,3,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,205,0.036,-0.256,66.8,5.9,0.183,0.256,88.0,2,-2,0.7843101022641982,0.2156898977358018,25,22,25,22,3,2,6,2,11,1,1.38,0.32,-0.32,54.7,-15.249615366365957,40.73556772142232,34.69899273413571,35.29932855708765,12.861165642080326
CH,2024-09-24,82.9,-2.01,6.1,"Bibee, Tanner",682829,676440,,called_strike,,,,,6,Called Strike,R,L,R,CLE,CIN,S,,,1,0,2024,-0.98,0.93,0.72,2.86,,,663697,2,5,Top,,,,,,,8.19684371250308,-120.6295230382188,-2.8133745497917326,-11.046364093287592,20.715712318526748,-22.7396841121072,3.67,1.8,,,,83.8,2145,6.6,746581,666310,647304,665926,608070,677587,682657,657041,686823,53.86,,,,,,,,38,2,Changeup,3,1,1,3,1,3,1,3,Standard,Standard,215,0.008,-0.048,,,,0.048,,2,-2,0.7843101022641982,0.2156898977358018,25,22,25,22,3,2,6,2,11,1,2.36,0.98,-0.98,52.7,,,,,
FF,2024-09-24,94.2,-2.03,6.19,"Bibee, Tanner",682829,676440,,ball,,,,,13,Ball,R,L,R,CLE,CIN,B,,,0,0,2024,-0.48,1.23,-1.33,2.5,,,663697,2,5,Top,,,,,,,2.879096264115103,-137.1814364177174,-6.724933707155374,-6.634526110423439,27.8928020919848,-15.311473718004033,3.69,1.78,,,,95.1,2319,6.6,746581,666310,647304,665926,608070,677587,682657,657041,686823,53.93,,,,,,,,38,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,213,0.008,0.034,,,,-0.034,,2,-2,0.7843101022641982,0.2156898977358018,25,22,25,22,3,2,6,2,11,1,1.31,0.48,-0.48,51.9,,,,,
FF,2024-09-24,95.7,-1.93,6.22,"Bibee, Tanner",663697,676440,hit_by_pitch,hit_by_pitch,,,,,11,Jonathan India hit by pitch.,R,R,R,CLE,CIN,B,,,0,1,2024,-0.15,1.35,-1.76,4.62,,,,2,5,Top,,,,,,,0.7916340195444439,-139.5090858476223,-1.6720140488333437,-2.159048595941396,30.899116426618495,-14.3739199176461,3.23,1.45,,,,96.3,2242,6.5,746581,666310,647304,665926,608070,677587,682657,657041,686823,54.0,,0.720192,0.7,1,0,0,,37,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,205,-0.008,0.377,,,,-0.377,,2,-2,0.7999166069975212,0.2000833930024788,25,27,25,28,3,2,6,2,11,1,1.13,0.15,0.15,56.0,,,,,
FF,2024-09-24,95.0,-1.89,6.27,"Bibee, Tanner",663697,676440,,swinging_strike,,,,,12,Swinging Strike,R,R,R,CLE,CIN,S,,,0,0,2024,0.08,1.41,0.18,3.67,,,,2,5,Top,,,,,,,5.25154049589213,-138.2778025691418,-4.365846269922394,-0.1036931093243309,29.666959107392834,-13.26689349748325,3.23,1.45,,,,95.6,2433,6.6,746581,666310,647304,665926,608070,677587,682657,657041,686823,53.94,,,,,,,,37,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,200,0.008,-0.041,67.7,6.5,,0.041,,2,-2,0.7999166069975212,0.2000833930024788,25,27,25,28,3,2,6,2,11,1,1.1,-0.08,-0.08,54.9,1.9268262304221728,18.52830330650557,24.416366580319213,38.391657740551686,19.173380552701648
FC,2024-09-24,85.8,-2.18,6.15,"Bibee, Tanner",682622,676440,field_out,hit_into_play,,,,,5,Noelvi Marte pops out to shortstop Brayan Rocchio.,R,R,R,CLE,CIN,X,6,popup,1,0,2024,0.96,0.48,-0.12,2.8,,,,1,5,Top,120.24,160.81,,,,,2.949897453608258,-124.9531160038715,-2.6287632637027403,9.439268278128598,25.732136713591924,-26.88011781609701,3.38,1.66,114,91.6,69,86.3,2724,6.6,746581,666310,647304,665926,608070,677587,682657,657041,686823,53.92,0.006,0.005,0.0,1,0,0,3,36,2,Cutter,3,1,1,3,1,3,1,3,Strategic,Standard,74,0.028,-0.295,75.3,7.2,0.006,0.295,91.6,2,-2,0.7797301567046703,0.2202698432953297,25,22,25,23,2,1,6,3,11,1,2.62,-0.96,-0.96,49.6,18.78464698202101,-6.281270324148406,32.75501245846569,31.79796912116379,38.65156058855443
FC,2024-09-24,87.1,-2.03,6.24,"Bibee, Tanner",682622,676440,,ball,,,,,14,Ball,R,R,R,CLE,CIN,B,,,0,0,2024,0.65,-0.08,2.04,1.68,,,,1,5,Top,,,,,,,8.459243738923002,-126.60335510846416,-4.611124890953395,5.152406801147581,26.87064574089087,-32.19423139020714,3.33,1.66,,,,87.1,2728,6.4,746581,666310,647304,665926,608070,677587,682657,657041,686823,54.06,,,,,,,,36,1,Cutter,3,1,1,3,1,3,1,3,Standard,Standard,92,0.009,0.039,,,,-0.039,,2,-2,0.7797301567046703,0.2202698432953297,25,22,25,23,2,1,6,3,11,1,3.1,-0.65,-0.65,52.0,,,,,
FF,2024-09-24,94.6,-1.83,6.36,"Bibee, Tanner",669289,676440,strikeout,swinging_strike,,,,,3,Santiago Espinal strikes out swinging.,R,R,R,CLE,CIN,S,2,,1,2,2024,-0.07,1.13,0.56,3.47,,,,0,5,Top,,,,,,,6.434206484220789,-137.72028364393154,-4.424344444024234,-2.265929899589452,28.85155937578847,-17.0279822930158,3.35,1.57,,,,95.2,2168,6.5,746581,666310,647304,665926,608070,677587,682657,657041,686823,54.0,,0.0,0.0,1,0,0,,35,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,203,0.038,-0.186,65.7,6.4,,0.186,,2,-2,0.7510170161322289,0.248982983867771,25,29,25,30,2,1,6,2,11,1,1.41,0.07,0.07,57.7,3.507751156962505,21.98683911580105,26.81333175433275,42.129884543774025,14.354997965131028
FF,2024-09-24,94.8,-2.1,6.18,"Bibee, Tanner",669289,676440,,ball,,,,,12,Ball,R,R,R,CLE,CIN,B,,,0,2,2024,-0.2,1.28,0.15,5.34,,,,0,5,Top,,,,,,,6.334703799321137,-137.985952712114,0.5971269591087052,-3.888865544686484,28.784699432787043,-16.094576577181623,3.51,1.62,,,,95.3,2301,6.4,746581,666310,647304,665926,608070,677587,682657,657041,686823,54.1,,,,,,,,35,3,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,207,0.01,0.023,,,,-0.023,,2,-2,0.7510170161322289,0.248982983867771,25,29,25,30,2,1,6,2,11,1,1.24,0.2,0.2,51.7,,,,,
