pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2024-09-25,84.7,-1.04,5.17,"Stroman, Marcus",683002,573186,single,hit_into_play,,,,,14,Gunnar Henderson singles on a sharp ground ball to center fielder Aaron Judge. Ramón Urías scores. Cedric Mullins scores.,R,L,R,NYY,BAL,X,8,ground_ball,2,0,2024,-1.18,0.32,0.14,1.62,602104,656775,,1,4,Top,140.0,90.0,,,,,5.028791536051221,-123.1663942407342,-2.50957970723806,-13.036277637420955,26.15548476674156,-28.66804047974296,3.64,1.75,43,108.1,0,83.2,2005,5.5,745690,669224,519203,650402,665862,683011,691176,592450,665742,55.03,0.517,0.481,0.9,1,1,0,4,32,3,Split-Finger,1,3,3,1,5,1,5,1,Strategic,Standard,234,-0.089,0.464,78.2,7.4,0.564,-0.464,108.1,-2,2,0.2024669716387678,0.7975330283612322,33,23,33,23,3,2,8,1,,1,2.88,1.18,-1.18,29.6,8.16519102328659,8.681680596535049,38.35130677581745,33.838492595448734,31.56031769900936
FS,2024-09-25,84.0,-1.07,5.21,"Stroman, Marcus",683002,573186,,ball,,,,,13,Ball,R,L,R,NYY,BAL,B,,,1,0,2024,-1.27,0.71,-0.11,1.24,602104,656775,,1,4,Top,,,,,,,4.6453688730761415,-122.19076857775777,-4.101163109584438,-13.590680016980237,25.844303693223555,-24.441757614678902,3.64,1.78,,,,82.6,2125,5.6,745690,669224,519203,650402,665862,683011,691176,592450,665742,54.95,,,,,,,,32,2,Split-Finger,1,3,3,1,3,1,3,1,Strategic,Standard,235,-0.007,0.033,,,,-0.033,,-2,2,0.2024669716387678,0.7975330283612322,33,23,33,23,3,2,8,1,,1,2.54,1.27,-1.27,33.3,,,,,
SI,2024-09-25,90.3,-1.07,5.24,"Stroman, Marcus",683002,573186,,ball,,,,,13,Ball,R,L,R,NYY,BAL,B,,,0,0,2024,-0.91,0.27,-1.63,2.29,602104,656775,,1,4,Top,,,,,,,0.523342352840005,-131.67692824766294,-2.0120263889735552,-10.692075473633055,26.45818821935919,-28.81261903603138,3.64,1.73,,,,90.1,2293,5.9,745690,669224,519203,650402,665862,683011,691176,592450,665742,54.6,,,,,,,,32,1,Sinker,1,3,3,1,3,1,3,1,Strategic,Standard,218,-0.007,0.025,,,,-0.025,,-2,2,0.2024669716387678,0.7975330283612322,33,23,33,23,3,2,8,1,,1,2.5,0.91,-0.91,32.2,,,,,
SI,2024-09-25,89.7,-0.84,5.36,"Stroman, Marcus",543510,573186,field_out,hit_into_play,,,,,2,James McCann lines out sharply to second baseman Gleyber Torres.,R,R,R,NYY,BAL,X,4,line_drive,1,1,2024,-0.58,0.36,-0.02,2.95,602104,656775,,0,4,Top,138.61,140.32,,,,,3.2435157713503697,-130.52630938147183,-0.7012966440546988,-7.364090775542267,29.07810446028285,-28.12780552365025,3.42,1.55,155,100.8,7,88.7,2331,5.8,745690,669224,519203,650402,665862,683011,691176,592450,665742,54.67,0.649,0.609,0.0,1,0,0,4,31,3,Sinker,1,3,3,1,3,1,3,1,Strategic,Standard,218,0.029,-0.165,65.9,5.7,0.74,0.165,100.8,-2,2,0.165717819860959,0.834282180139041,33,34,33,34,2,1,8,5,,1,2.48,0.58,0.58,32.3,2.4083906094378005,19.19239888490037,33.79258409955968,34.112347242845054,28.925536185450373
SI,2024-09-25,90.4,-0.75,5.32,"Stroman, Marcus",543510,573186,,called_strike,,,,,9,Called Strike,R,R,R,NYY,BAL,S,,,1,0,2024,-0.88,0.06,0.63,2.0,602104,,656775,0,4,Top,,,,,,,5.288259407480625,-131.53476316581268,-2.402179806948657,-11.416084573416164,29.79904479161009,-31.13137208931589,3.2,1.47,,,,89.6,2316,6.0,745690,669224,519203,650402,665862,683011,691176,592450,665742,54.55,,,,,,,,31,2,Sinker,1,3,3,1,3,1,3,1,Standard,Standard,214,-0.022,-0.043,,,,0.043,,-2,2,0.1776780301428283,0.8223219698571717,33,34,33,34,2,1,8,5,,1,2.74,0.88,0.88,32.6,,,,,
FC,2024-09-25,89.0,-1.0,5.34,"Stroman, Marcus",543510,573186,,ball,,,,,12,Ball,R,R,R,NYY,BAL,B,,,0,0,2024,-0.05,0.83,1.29,2.64,602104,,656775,0,4,Top,,,,,,,5.661004195850445,-129.59351943108234,-2.378216390506966,-1.572647769346387,23.554384187737963,-22.433656547647853,3.42,1.55,,,,88.6,2620,5.7,745690,669224,519203,650402,665862,683011,691176,592450,665742,54.8,,,,,,,,31,1,Cutter,1,3,3,1,3,1,3,1,Standard,Standard,209,-0.01,0.021,,,,-0.021,,-2,2,0.1776780301428283,0.8223219698571717,33,34,33,34,2,1,8,5,,1,2.01,0.05,0.05,33.3,,,,,
SI,2024-09-25,90.1,-0.91,5.2,"Stroman, Marcus",656775,573186,single,hit_into_play,,,,,7,Cedric Mullins singles on a ground ball to center fielder Aaron Judge. Ramón Urías to 3rd.,R,L,R,NYY,BAL,X,8,ground_ball,2,1,2024,-0.93,0.23,-0.47,1.58,,,602104,0,4,Top,129.0,83.0,,,,,3.059664763969922,-131.31666298804436,-3.5677350754753654,-11.418335885970516,26.2193345221103,-28.94343289608165,3.37,1.58,13,95.9,-5,89.7,2245,5.8,745690,669224,519203,650402,665862,683011,691176,592450,665742,54.69,0.274,0.299,0.9,1,1,0,2,30,4,Sinker,1,3,3,1,3,1,3,1,Standard,Standard,225,-0.075,0.414,68.9,7.7,0.293,-0.414,95.9,-2,2,0.2430252596822734,0.7569747403177266,33,29,33,30,2,1,8,1,,1,2.55,0.93,-0.93,30.2,6.086439578079091,11.388023438585217,40.065972006816665,39.889940856361775,20.59296846800412
SI,2024-09-25,89.8,-0.95,5.22,"Stroman, Marcus",656775,573186,,called_strike,,,,,1,Called Strike,R,L,R,NYY,BAL,S,,,2,0,2024,-0.7,0.52,-0.36,3.41,,,602104,0,4,Top,,,,,,,2.9059878309719136,-130.78144787445672,0.3373247887692782,-8.68189942075293,26.03916633863549,-26.4052025412501,3.37,1.7,,,,89.0,2208,5.6,745690,669224,519203,650402,665862,683011,691176,592450,665742,54.89,,,,,,,,30,3,Sinker,1,3,3,1,3,1,3,1,Standard,Standard,222,-0.008,-0.074,,,,0.074,,-2,2,0.2430252596822734,0.7569747403177266,33,29,33,30,2,1,8,1,,1,2.28,0.7,-0.7,33.3,,,,,
FC,2024-09-25,89.3,-0.97,5.25,"Stroman, Marcus",656775,573186,,ball,,,,,11,Ball,R,L,R,NYY,BAL,B,,,1,0,2024,0.17,0.7,-0.28,3.85,,,602104,0,4,Top,,,,,,,1.3292527333598865,-130.20426238698496,0.9496523762078842,1.713319371576102,23.09151493630308,-24.448148743618937,3.37,1.65,,,,88.9,2589,5.6,745690,669224,519203,650402,665862,683011,691176,592450,665742,54.91,,,,,,,,30,2,Cutter,1,3,3,1,3,1,3,1,Standard,Standard,202,-0.008,0.068,,,,-0.068,,-2,2,0.2430252596822734,0.7569747403177266,33,29,33,30,2,1,8,1,,1,2.11,-0.17,0.17,36.7,,,,,
FS,2024-09-25,82.6,-1.06,5.24,"Stroman, Marcus",656775,573186,,ball,,,,,13,Ball,R,L,R,NYY,BAL,B,,,0,0,2024,-1.37,-0.14,-1.78,2.2,,,602104,0,4,Top,,,,,,,1.003091174894077,-120.21084611272472,-0.0448350264709791,-13.313309964562002,27.174862899457956,-33.79648661630546,3.37,1.68,,,,80.7,1909,5.3,745690,669224,519203,650402,665862,683011,691176,592450,665742,55.16,,,,,,,,30,1,Split-Finger,1,3,3,1,3,1,3,1,Strategic,Standard,233,-0.008,0.041,,,,-0.041,,-2,2,0.2430252596822734,0.7569747403177266,33,29,33,30,2,1,8,1,,1,3.53,1.37,-1.37,29.2,,,,,
