pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
KC,2024-09-25,82.9,-2.64,5.82,"Gallen, Zac",656305,668678,strikeout,swinging_strike_blocked,,,,,14,Matt Chapman strikes out swinging.,R,R,R,AZ,SF,S,2,,2,2,2024,0.23,-0.8,0.47,0.96,671218,,,2,6,Top,,,,,,,6.709597037843105,-120.63207319800864,-3.07237614293052,0.9351263972378736,23.41635283208208,-39.58257420210254,3.54,1.66,,,,83.5,2459,6.7,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.82,,0.0,0.0,1,0,0,,48,5,Knuckle Curve,5,1,1,5,1,5,1,5,Strategic,Standard,30,0.025,-0.202,87.5,9.0,,0.202,,4,-4,0.9306952469897692,0.0693047530102308,28,31,29,31,3,2,5,1,,2,4.11,-0.23,-0.23,39.6,4.742445329899533,-21.68324873266108,32.92848935368377,41.66640106827303,47.79088148545978
KC,2024-09-25,82.7,-2.69,5.91,"Gallen, Zac",656305,668678,,called_strike,,,,,9,Called Strike,R,R,R,AZ,SF,S,,,2,1,2024,0.17,-0.94,0.55,1.68,671218,,,2,6,Top,,,,,,,7.088049415713255,-120.33450913701218,-1.337273755508651,0.3509154227245211,22.52121816865283,-41.29420486413032,3.54,1.68,,,,83.4,2464,6.7,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.82,,,,,,,,48,4,Knuckle Curve,5,1,1,5,1,5,1,5,Strategic,Standard,34,0.007,-0.103,,,,0.103,,4,-4,0.9306952469897692,0.0693047530102308,28,31,29,31,3,2,5,1,,2,4.26,-0.17,-0.17,43.9,,,,,
KC,2024-09-25,82.7,-2.55,5.85,"Gallen, Zac",656305,668678,,ball,,,,,11,Ball,R,R,R,AZ,SF,B,,,1,1,2024,0.14,-0.85,-1.88,3.08,671218,,,2,6,Top,,,,,,,1.2578005856209722,-120.5690556257574,1.7812194538142048,1.113190921123956,21.682171767826567,-41.02276359820532,3.54,1.71,,,,83.6,2415,6.6,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.9,,,,,,,,48,3,Knuckle Curve,5,1,1,5,1,5,1,5,Strategic,Standard,36,0.007,0.047,,,,-0.047,,4,-4,0.9306952469897692,0.0693047530102308,28,31,29,31,3,2,5,1,,2,4.15,-0.14,-0.14,48.7,,,,,
FF,2024-09-25,94.8,-2.59,5.96,"Gallen, Zac",656305,668678,,called_strike,,,,,13,Called Strike,R,R,R,AZ,SF,S,,,1,0,2024,-0.19,1.42,-0.85,2.38,671218,,,2,6,Top,,,,,,,5.014535256559203,-137.96878313019178,-6.965336329980292,-3.528580271422651,29.542765857228652,-12.64482948885029,3.6,1.74,,,,95.7,2269,6.7,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.81,,,,,,,,48,2,4-Seam Fastball,5,1,1,5,1,5,1,5,Standard,Standard,210,0.007,-0.039,,,,0.039,,4,-4,0.9306952469897692,0.0693047530102308,28,31,29,31,3,2,5,1,,2,1.11,0.19,0.19,49.6,,,,,
KC,2024-09-25,82.8,-2.85,5.87,"Gallen, Zac",656305,668678,,ball,,,,,11,Ball,R,R,R,AZ,SF,B,,,0,0,2024,0.24,-0.71,-1.69,3.56,671218,,,2,6,Top,,,,,,,2.2009478000972424,-120.57495667085864,2.573236185139522,1.945540508649001,21.83869713800261,-39.82953191216594,3.54,1.64,,,,83.5,2292,6.6,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.95,,,,,,,,48,1,Knuckle Curve,5,1,1,5,1,5,1,5,Standard,Standard,37,0.007,0.032,,,,-0.032,,4,-4,0.9306952469897692,0.0693047530102308,28,31,29,31,3,2,5,1,,2,4.01,-0.24,-0.24,43.0,,,,,
FF,2024-09-25,94.6,-2.71,5.86,"Gallen, Zac",664774,668678,field_out,hit_into_play,,,,,6,"LaMonte Wade Jr. grounds out, second baseman Ketel Marte to first baseman Christian Walker. Heliot Ramos to 3rd.",R,L,R,AZ,SF,X,4,ground_ball,3,1,2024,-0.18,1.45,0.39,2.19,,671218,,1,6,Top,156.07,153.61,,,,,8.541129271619724,-137.34919416632764,-7.139319124498773,-4.12175220791978,30.605619030750365,-12.431135765522734,3.25,1.56,57,99.6,1,95.2,2345,6.8,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.72,0.511,0.503,0.0,1,0,0,4,47,5,4-Seam Fastball,5,1,1,5,1,5,1,5,Infield shade,Standard,209,0.03,-0.359,71.3,6.3,0.611,0.359,99.6,4,-4,0.907720547337629,0.092279452662371,28,30,29,30,3,2,5,1,,2,1.11,0.18,-0.18,42.9,2.1802374529586745,6.325263238373228,33.788992706973694,27.722855229426397,30.54183710177758
KC,2024-09-25,83.1,-2.95,5.8,"Gallen, Zac",664774,668678,,blocked_ball,,,,,13,Ball In Dirt,R,L,R,AZ,SF,B,,,2,1,2024,0.4,-0.41,-0.14,0.68,,671218,,1,6,Top,,,,,,,5.6869446280669,-120.98376516530612,-4.48707731678923,2.803463975157738,23.189236738631035,-35.539143559133315,3.25,1.64,,,,83.6,2449,6.5,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.98,,,,,,,,47,4,Knuckle Curve,5,1,1,5,1,5,1,5,Infield shade,Standard,33,0.008,0.078,,,,-0.078,,4,-4,0.907720547337629,0.092279452662371,28,30,29,30,3,2,5,1,,2,3.7,-0.4,0.4,41.5,,,,,
CH,2024-09-25,85.9,-3.0,5.74,"Gallen, Zac",664774,668678,,ball,,,,,13,Ball,R,L,R,AZ,SF,B,,,1,1,2024,-0.79,0.15,-1.26,2.17,,671218,,1,6,Top,,,,,,,5.730151207747983,-125.04383303112824,-2.5661445607848554,-9.387716913244256,23.337994763671727,-30.2787682689991,3.25,1.54,,,,86.5,1465,6.5,747144,672515,572233,606466,553993,672695,666971,664983,682998,54.02,,,,,,,,47,3,Changeup,5,1,1,5,1,5,1,5,Infield shade,Standard,232,0.008,0.038,,,,-0.038,,4,-4,0.907720547337629,0.092279452662371,28,30,29,30,3,2,5,1,,2,2.92,0.79,-0.79,30.0,,,,,
FF,2024-09-25,93.6,-2.76,5.9,"Gallen, Zac",664774,668678,,called_strike,,,,,8,Called Strike,R,L,R,AZ,SF,S,,,1,0,2024,-0.29,1.42,0.12,1.65,,671218,,1,6,Top,,,,,,,8.120096919995339,-135.98921850709394,-8.436178110666171,-5.2933747392073975,27.610866046258472,-12.8396961962782,3.25,1.64,,,,94.4,2371,6.7,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.82,,,,,,,,47,2,4-Seam Fastball,5,1,1,5,1,5,1,5,Infield shade,Standard,206,0.008,-0.043,,,,0.043,,4,-4,0.907720547337629,0.092279452662371,28,30,29,30,3,2,5,1,,2,1.17,0.29,-0.29,41.4,,,,,
KC,2024-09-25,82.8,-2.87,5.81,"Gallen, Zac",664774,668678,,blocked_ball,,,,,13,Ball In Dirt,R,L,R,AZ,SF,B,,,0,0,2024,0.34,-0.81,-0.41,0.82,,671218,,1,6,Top,,,,,,,4.989490905838433,-120.49194006478297,-3.30709883760264,2.321765898026664,23.88921440286086,-39.62059705522126,3.18,1.54,,,,83.1,2403,6.5,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.96,,,,,,,,47,1,Knuckle Curve,5,1,1,5,1,5,1,5,Standard,Standard,33,0.008,0.027,,,,-0.027,,4,-4,0.907720547337629,0.092279452662371,28,30,29,30,3,2,5,1,,2,4.14,-0.34,0.34,36.7,,,,,
CH,2024-09-25,87.3,-2.91,5.73,"Gallen, Zac",671218,668678,double,hit_into_play,,,,,4,Heliot Ramos doubles (23) on a sharp line drive to left fielder Lourdes Gurriel Jr.,R,R,R,AZ,SF,X,7,line_drive,0,2,2024,-0.4,0.88,-0.4,2.6,,,,1,6,Top,54.24,131.89,,,,,6.902331512824945,-127.08047812221132,-3.294969684045894,-5.601812790236014,22.929673867390083,-22.12571570285383,3.16,1.48,175,100.2,11,88.2,1446,6.6,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.93,0.9,0.872,1.25,1,1,1,4,46,3,Changeup,5,1,1,5,1,5,1,5,Strategic,Standard,223,-0.019,0.751,75.1,6.8,1.096,-0.751,100.2,4,-4,0.9346513721255876,0.0653486278744123,28,24,29,25,3,2,5,1,,2,2.08,0.4,0.4,34.9,19.61422224318756,-10.6121528627357,30.87304163804093,30.19716457218837,38.75632141812496
FF,2024-09-25,92.6,-2.58,5.95,"Gallen, Zac",671218,668678,,called_strike,,,,,6,Called Strike,R,R,R,AZ,SF,S,,,0,1,2024,-0.32,1.44,0.54,1.99,,,,1,6,Top,,,,,,,8.712493861542024,-134.4694303967148,-7.525120649994028,-5.618621598619632,26.29098265541284,-13.244875602921322,3.16,1.38,,,,93.5,2353,6.7,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.79,,,,,,,,46,2,4-Seam Fastball,5,1,1,5,1,5,1,5,Strategic,Standard,203,0.006,-0.057,,,,0.057,,4,-4,0.9346513721255876,0.0653486278744123,28,24,29,25,3,2,5,1,,2,1.21,0.32,0.32,44.2,,,,,
KC,2024-09-25,81.8,-2.91,5.88,"Gallen, Zac",671218,668678,,foul,,,,,8,Foul,R,R,R,AZ,SF,S,,,0,0,2024,0.29,-0.47,-0.05,1.92,,,,1,6,Top,,,,,,,5.896907210317598,-119.12902080260598,-1.4702414199233242,1.6509231187833795,22.366076435088527,-36.60111779976155,3.16,1.48,5,70.8,-20,82.1,2335,6.4,747144,672515,572233,606466,553993,672695,666971,664983,682998,54.08,,,,,,,,46,1,Knuckle Curve,5,1,1,5,1,5,1,5,Standard,Standard,36,0.006,-0.037,77.7,7.2,,0.037,88.0,4,-4,0.9346513721255876,0.0653486278744123,28,24,29,25,3,2,5,1,,2,3.87,-0.29,-0.29,37.5,13.140149579023278,-7.529084302747029,32.72848544533919,35.18921076993733,32.76168896560676
FF,2024-09-25,93.5,-2.75,5.86,"Gallen, Zac",573262,668678,field_out,hit_into_play,,,,,2,Mike Yastrzemski pops out to shortstop Geraldo Perdomo.,R,L,R,AZ,SF,X,6,popup,1,2,2024,-0.41,1.43,0.03,3.37,,,,0,6,Top,99.29,142.46,,,,,8.109922652422853,-135.94293199851015,-3.854309335308006,-6.797017570207291,27.87747245219477,-13.778474291763777,3.36,1.58,164,89.6,65,94.4,2349,6.7,747144,672515,572233,606466,553993,672695,666971,664983,682998,53.81,0.011,0.015,0.0,1,0,0,3,45,4,4-Seam Fastball,5,1,1,5,1,5,1,5,Infield shade,Standard,212,0.023,-0.186,71.0,6.9,0.022,0.186,89.6,4,-4,0.9179409174233724,0.0820590825766276,28,33,29,34,3,2,5,1,,2,1.17,0.41,-0.41,39.3,12.942515333150531,1.5635285118908138,21.61823769608912,32.52269813355759,28.332221425756032
