pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2024-09-27,75.5,1.23,6.02,"Fried, Max",686681,608331,double,hit_into_play,,,,,8,Michael Massey doubles (17) on a sharp line drive to right fielder Eli White. Bobby Witt Jr. to 3rd.,R,L,L,ATL,KC,X,9,line_drive,0,0,2024,-0.85,-1.29,-0.25,1.99,,,677951,2,9,Top,188.37,126.61,,,,,-1.5602204696998714,-109.95335903565204,1.0121463459529614,-6.666362823452795,18.79451639757339,-43.07167033320944,3.38,1.6,237,100.4,15,76.1,2862,6.6,747065,669221,621566,645277,570482,606115,657656,671739,642201,53.94,0.671,0.663,1.25,1,1,1,4,64,1,Curveball,3,0,0,3,0,3,0,3,Standard,Standard,329,-0.026,0.865,71.3,7.5,0.884,-0.865,100.4,3,-3,0.9884220373940836,0.0115779626059162,30,26,30,26,4,3,6,1,5,1,5.27,-0.85,-0.85,51.9,18.471722261936257,-15.27594734739044,29.237769298339487,39.515694766976985,41.73853379531347
FF,2024-09-27,94.2,0.98,6.1,"Fried, Max",677951,608331,walk,ball,,,,,11,Bobby Witt Jr. walks.,R,R,L,ATL,KC,B,,,3,1,2024,-0.19,1.17,-0.17,4.38,,,,2,9,Top,,,,,,,-2.603121476590053,-137.23693782518546,-1.4118899051134672,-1.81528286412062,28.49277424343208,-17.272087169308183,3.54,1.68,,,,95.2,2244,6.7,747065,669221,621566,645277,570482,606115,657656,671739,642201,53.81,,0.689131,0.7,1,0,0,,63,5,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,164,-0.007,0.178,,,,-0.178,,3,-3,0.9962837250836992,0.0037162749163008,30,24,30,24,4,3,6,1,5,2,1.38,-0.19,0.19,52.2,,,,,
FF,2024-09-27,93.5,0.99,6.18,"Fried, Max",677951,608331,,ball,,,,,12,Ball,R,R,L,ATL,KC,B,,,2,1,2024,-0.1,0.57,0.13,3.81,,,,2,9,Top,,,,,,,-2.007428559599766,-136.2156258855438,-1.669230726756862,-0.7908264118940029,28.362475143907453,-24.846268113691536,3.53,1.63,,,,94.2,2240,6.5,747065,669221,621566,645277,570482,606115,657656,671739,642201,53.97,,,,,,,,63,4,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,180,0.0,0.112,,,,-0.112,,3,-3,0.9962837250836992,0.0037162749163008,30,24,30,24,4,3,6,1,5,2,2.02,-0.1,0.1,56.3,,,,,
FF,2024-09-27,93.4,1.05,6.08,"Fried, Max",677951,608331,,foul,,,,,2,Foul,R,R,L,ATL,KC,S,,,2,0,2024,-0.43,0.81,-0.26,3.36,,,,2,9,Top,,,,,,,-2.4265522185628634,-135.96871844851125,-3.0410820894663484,-4.844836988098996,30.382635478999923,-21.714306844737937,3.49,1.63,151,73.7,67,93.9,2190,6.6,747065,669221,621566,645277,570482,606115,657656,671739,642201,53.88,,,,,,,,63,3,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,159,0.0,-0.061,70.5,6.5,,0.061,88.0,3,-3,0.9962837250836992,0.0037162749163008,30,24,30,24,4,3,6,1,5,2,1.81,-0.43,0.43,52.4,2.47708165849961,10.285582623984856,25.47552209486127,30.54759506437769,22.96527917993544
FF,2024-09-27,94.6,1.0,6.1,"Fried, Max",677951,608331,,ball,,,,,12,Ball,R,R,L,ATL,KC,B,,,1,0,2024,-0.14,0.5,0.17,3.85,,,,2,9,Top,,,,,,,-1.86410022897962,-137.81075343418507,-1.287880504445638,-1.310307547816664,31.70181110813709,-25.73993409098578,3.53,1.63,,,,95.0,2179,6.5,747065,669221,621566,645277,570482,606115,657656,671739,642201,53.97,,,,,,,,63,2,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,160,0.0,0.068,,,,-0.068,,3,-3,0.9962837250836992,0.0037162749163008,30,24,30,24,4,3,6,1,5,2,2.05,-0.14,0.14,52.4,,,,,
CU,2024-09-27,77.7,1.04,6.19,"Fried, Max",677951,608331,,ball,,,,,12,Ball,R,R,L,ATL,KC,B,,,0,0,2024,-0.87,-1.32,1.06,3.27,,,,2,9,Top,,,,,,,1.645303236170029,-112.97236289453338,3.180127692049944,-7.706201206051429,22.464358057882887,-44.26740141287664,3.49,1.58,,,,77.7,3068,6.5,747065,669221,621566,645277,570482,606115,657656,671739,642201,53.96,,,,,,,,63,1,Curveball,3,0,0,3,0,3,0,3,Standard,Standard,333,0.0,0.04,,,,-0.04,,3,-3,0.9962837250836992,0.0037162749163008,30,24,30,24,4,3,6,1,5,2,5.13,-0.87,0.87,57.9,,,,,
FF,2024-09-27,94.8,0.95,6.06,"Fried, Max",502054,608331,field_out,hit_into_play,,,,,8,"Tommy Pham grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",R,R,L,ATL,KC,X,4,ground_ball,2,1,2024,0.0,0.93,-0.24,2.1,,,,1,9,Top,145.48,134.48,,,,,-3.1112417585276666,-138.039187388822,-6.876785435515674,0.6115357999076333,27.071287650482912,-18.988079607405314,3.53,1.67,3,95.9,-36,96.0,2259,6.7,747065,669221,621566,645277,570482,606115,657656,671739,642201,53.83,0.063,0.068,0.0,1,0,0,2,62,4,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,160,0.011,-0.302,72.6,6.0,0.063,0.302,95.9,3,-3,0.9854615629182818,0.0145384370817182,30,36,30,36,4,3,6,1,5,2,1.58,0.0,0.0,55.0,-5.944246749529931,34.03901924904187,34.441284149378625,33.56738978837096,14.602692961059574
CH,2024-09-27,86.5,1.51,5.81,"Fried, Max",502054,608331,,ball,,,,,12,Ball,R,R,L,ATL,KC,B,,,1,1,2024,0.89,0.41,1.35,3.62,,,,1,9,Top,,,,,,,-2.224536554440282,-126.0519615165329,0.10477478000391,9.908341915580996,24.076020639452,-27.973483744448792,3.48,1.67,,,,87.5,1293,6.7,747065,669221,621566,645277,570482,606115,657656,671739,642201,53.82,,,,,,,,62,3,Changeup,3,0,0,3,0,3,0,3,Standard,Standard,127,0.002,0.059,,,,-0.059,,3,-3,0.9854615629182818,0.0145384370817182,30,36,30,36,4,3,6,1,5,2,2.61,0.89,-0.89,41.2,,,,,
ST,2024-09-27,81.7,1.39,6.02,"Fried, Max",502054,608331,,called_strike,,,,,4,Called Strike,R,R,L,ATL,KC,S,,,1,0,2024,-1.23,-0.28,-0.39,2.39,,,,1,9,Top,,,,,,,-1.6533262934761668,-119.06212124262842,-1.05999416598072,-11.364514991756757,23.589119521352647,-34.87294725637598,3.48,1.71,,,,82.1,2705,6.5,747065,669221,621566,645277,570482,606115,657656,671739,642201,53.98,,,,,,,,62,2,Sweeper,3,0,0,3,0,3,0,3,Standard,Standard,318,0.002,-0.051,,,,0.051,,3,-3,0.9854615629182818,0.0145384370817182,30,36,30,36,4,3,6,1,5,2,3.7,-1.23,1.23,47.8,,,,,
ST,2024-09-27,82.1,1.39,6.08,"Fried, Max",502054,608331,,ball,,,,,12,Ball,R,R,L,ATL,KC,B,,,0,0,2024,-1.49,-0.47,0.16,3.78,,,,1,9,Top,,,,,,,0.1083778647774925,-119.42845399914592,2.3320324817393616,-14.204511606215007,25.345746045789337,-37.37730755433299,3.48,1.67,,,,81.9,2632,6.4,747065,669221,621566,645277,570482,606115,657656,671739,642201,54.11,,,,,,,,62,1,Sweeper,3,0,0,3,0,3,0,3,Standard,Standard,311,0.002,0.039,,,,-0.039,,3,-3,0.9854615629182818,0.0145384370817182,30,36,30,36,4,3,6,1,5,2,3.88,-1.49,1.49,44.8,,,,,
