pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FC,2024-09-27,93.7,-1.64,6.1,"Bradley, Taj",657136,671737,field_out,hit_into_play,,,,,9,"Connor Wong grounds out, pitcher Taj Bradley to first baseman Yandy Díaz.",R,R,R,BOS,TB,X,1,ground_ball,0,0,2024,0.14,0.54,0.76,1.73,,671213,,2,6,Bot,128.19,180.98,,,,,5.908797393409149,-136.2287269079379,-6.799404927170137,0.5364383970921547,28.70563491746081,-24.121159170316982,3.34,1.43,10,82.6,-9,94.2,2260,6.5,746904,686482,650490,666018,691406,676609,680700,676356,666139,53.95,0.129,0.112,0.0,1,0,0,2,42,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,183,-0.054,-0.3,72.0,7.7,0.184,0.3,88.0,0,0,0.5540555965640515,0.5540555965640515,23,28,23,28,3,2,6,2,,2,2.05,-0.14,-0.14,53.0,4.85802166499678,4.385596820768949,35.81407741880084,45.946856768754365,24.9488079493859
FF,2024-09-27,97.3,-1.54,6.15,"Bradley, Taj",671213,671737,double,hit_into_play,,,,,8,Triston Casas doubles (8) on a sharp line drive to right fielder Josh Lowe.,R,L,R,BOS,TB,X,9,line_drive,0,0,2024,-0.47,1.65,-0.22,2.38,,,,2,6,Bot,169.76,52.72,,,,,4.637019045327751,-141.46547620439324,-8.374106068437772,-7.412278123730494,32.55647667748814,-8.281699312364895,3.78,1.79,326,112.0,15,97.5,2478,6.5,746904,686482,650490,666018,691406,676609,680700,676356,666139,54.02,0.694,0.797,1.25,1,1,1,6,41,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,207,0.037,0.614,80.6,8.1,1.23,-0.614,112.0,0,0,0.5172408551901934,0.5172408551901934,23,24,23,24,3,2,6,2,,1,0.76,0.47,-0.47,51.4,13.152514031876338,0.8504767132155255,37.25382841463644,39.870898626208486,28.790827605211582
FS,2024-09-27,92.0,-1.53,6.11,"Bradley, Taj",596115,671737,field_out,hit_into_play,,,,,4,"Trevor Story grounds out, third baseman Junior Caminero to first baseman Yandy Díaz.",R,R,R,BOS,TB,X,5,ground_ball,0,0,2024,-0.83,0.39,-0.74,2.36,,,,1,6,Bot,96.25,166.79,,,,,3.82503803865421,-133.9504688378439,-4.559131009926432,-10.815496269143823,27.924024710114224,-26.71166523464515,3.42,1.61,15,98.4,-9,92.5,1505,6.5,746904,686482,650490,666018,691406,676609,680700,676356,666139,54.01,0.234,0.244,0.0,1,0,0,2,40,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,220,-0.025,-0.256,68.1,7.4,0.261,0.256,98.4,0,0,0.5424324013312959,0.5424324013312959,23,31,23,32,3,2,6,2,,1,2.29,0.83,0.83,53.4,19.96024094288101,-8.254882265184436,32.99652567781112,30.54689054468548,37.24059015789929
FS,2024-09-27,92.9,-1.4,6.04,"Bradley, Taj",680776,671737,strikeout,swinging_strike_blocked,,,,,13,Jarren Duran strikes out swinging.,R,L,R,BOS,TB,S,2,,0,2,2024,-0.89,0.64,-0.08,0.81,,,,0,6,Bot,,,,,,,5.329765388951647,-134.9370952534199,-9.017649861312464,-12.01007353043883,29.38141510327544,-22.57072054922063,3.62,1.74,,,,93.2,1484,6.6,746904,686482,650490,666018,691406,676609,680700,676356,666139,53.93,,0.0,0.0,1,0,0,,39,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,216,-0.035,-0.163,58.5,8.5,,0.163,,0,0,0.5755203504545918,0.5755203504545918,23,27,23,28,3,2,6,2,,1,2.01,0.89,-0.89,53.5,1.887525391689377,-10.614301614049683,36.69187137375881,38.4420772655404,31.873442196290316
FF,2024-09-27,96.2,-1.48,6.08,"Bradley, Taj",680776,671737,,called_strike,,,,,8,Called Strike,R,L,R,BOS,TB,S,,,0,1,2024,-0.52,1.49,0.27,1.91,,,,0,6,Bot,,,,,,,5.852748457176312,-139.74583556914308,-8.827701911371074,-8.236362718158245,33.38654417188149,-10.766699279644298,3.5,1.6,,,,96.2,2385,6.5,746904,686482,650490,666018,691406,676609,680700,676356,666139,54.0,,,,,,,,39,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,201,-0.002,-0.054,,,,0.054,,0,0,0.5755203504545918,0.5755203504545918,23,27,23,28,3,2,6,2,,1,0.99,0.52,-0.52,52.3,,,,,
FF,2024-09-27,96.9,-1.45,6.12,"Bradley, Taj",680776,671737,,foul,,,,,9,Foul,R,L,R,BOS,TB,S,,,0,0,2024,-0.24,1.64,0.63,2.0,,,,0,6,Bot,,,,,,,6.131067426617107,-140.77398070461146,-9.166406358931084,-4.707746906407025,34.027854979050666,-8.402903506869933,3.62,1.74,156,67.8,60,96.6,2334,6.4,746904,686482,650490,666018,691406,676609,680700,676356,666139,54.13,,,,,,,,39,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,203,-0.002,-0.037,73.2,7.9,,0.037,88.0,0,0,0.5755203504545918,0.5755203504545918,23,27,23,28,3,2,6,2,,1,0.81,0.24,-0.24,52.4,-1.6815947173922794,-2.637366802978578,37.46702143333393,32.00591828967478,26.792841040042426
FF,2024-09-27,98.4,-1.46,6.05,"Bradley, Taj",678882,671737,strikeout,swinging_strike,,,,,5,Ceddanne Rafaela strikes out swinging.,R,R,R,BOS,TB,S,2,,0,2,2024,-0.64,1.69,0.21,2.2,,,687093,2,5,Bot,,,,,,,6.031022048042499,-142.99959852848812,-8.913840763030958,-10.15000724116817,34.0184022299978,-7.097183473917502,3.39,1.58,,,,98.6,2370,6.5,746904,686482,650490,666018,691406,676609,680700,676356,666139,53.96,,0.0,0.0,1,0,0,,35,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,201,-0.031,-0.17,71.5,7.1,,0.17,,0,0,0.5310184187247718,0.5310184187247718,23,23,23,24,2,1,6,3,,2,0.68,0.64,0.64,52.5,-0.8747604668334695,15.913006619191863,38.95951090538039,35.062747982705154,19.7439856599664
FF,2024-09-27,97.3,-1.57,6.09,"Bradley, Taj",678882,671737,,swinging_strike,,,,,4,Swinging Strike,R,R,R,BOS,TB,S,,,0,1,2024,-0.5,1.75,-0.61,2.76,,,687093,2,5,Bot,,,,,,,3.718600256509069,-141.48458648355455,-7.406724792083888,-7.610902103197314,33.48509771235657,-7.247119067334376,3.39,1.58,,,,97.3,2377,6.4,746904,686482,650490,666018,691406,676609,680700,676356,666139,54.09,,,,,,,,35,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,202,0.0,-0.054,69.9,6.6,,0.054,,0,0,0.5310184187247718,0.5310184187247718,23,23,23,24,2,1,6,3,,2,0.67,0.5,0.5,50.2,1.69572925843279,15.21529764658116,43.45851483378623,26.3013311632329,19.065444482352795
FC,2024-09-27,93.0,-1.64,5.97,"Bradley, Taj",678882,671737,,foul,,,,,14,Foul,R,R,R,BOS,TB,S,,,0,0,2024,-0.03,0.62,0.15,1.05,,,687093,2,5,Bot,,,,,,,4.703245382407144,-135.3041124272573,-8.252526189284712,-1.409736660675513,28.700040734533843,-22.93487391817932,3.39,1.58,2,84.6,-33,93.5,2152,6.5,746904,686482,650490,666018,691406,676609,680700,676356,666139,53.96,,,,,,,,35,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,191,0.0,-0.047,72.3,8.3,,0.047,88.0,0,0,0.5310184187247718,0.5310184187247718,23,23,23,24,2,1,6,3,,2,2.01,0.03,0.03,50.8,16.97496424481796,-6.313042591076705,41.79755167033614,34.96540513604066,36.71010587321526
FC,2024-09-27,90.7,-1.76,5.96,"Bradley, Taj",686765,671737,field_out,hit_into_play,,,,,4,Nick Sogard flies out to center fielder Jonny DeLuca.,R,L,R,BOS,TB,X,8,fly_ball,1,1,2024,0.08,0.6,-0.52,2.42,,,687093,1,5,Bot,98.63,55.91,,,,,2.9548188215510867,-132.11265012922948,-4.219290021998352,0.2549469817803352,29.01274613624176,-24.503724993161327,3.13,1.43,359,95.9,23,91.3,2092,6.7,746904,686482,650490,666018,691406,676609,680700,676356,666139,53.85,0.214,0.276,0.0,1,0,0,5,34,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,174,-0.038,-0.244,65.4,6.7,0.445,0.244,95.9,0,0,0.5694277626505013,0.5694277626505013,23,26,23,27,2,1,6,2,,2,2.18,-0.08,0.08,50.9,17.366800307460892,19.76642458004081,31.450486951842823,40.23407172996199,32.53541949956581
